COU,Country,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Land,Flag Codes,Flags
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,10.576,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,10.713,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,10.713,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,10.703,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,10.695,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,10.987,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,10.958,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,46.602,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,26.707,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,26.835,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,25.016,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,26.311,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,31.051,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,30.542,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,29.762,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,30.138,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,33.209,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,34.433,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,35.367,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,36.575,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,37.064,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,38.057,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,35.226,,
LTU,Lithuania,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,34.758,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,65.754,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,65.511,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,65.207,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,65.196,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,65.024,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,64.913,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,64.548,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,64.609,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,64.579,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,64.396,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,64.292,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,64.231,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,64.181,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,64.203,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,64.162,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,64.231,,
MDA,Moldova,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,63.731,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,16.294,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,16.509,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,16.598,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,16.723,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,16.387,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,16.905,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,17.102,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,16.655,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,16.917,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,17.089,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,17.663,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,17.507,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,17.609,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,16.964,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,15.919,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,16.433,,
HRV,Croatia,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,16.869,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,15.195,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,15.043,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,15.043,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,16.558,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,16.775,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,17.965,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,16.883,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,15.725,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,12.359,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,13.344,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,12.175,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,12.327,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,12.37,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,11.583,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,11.6,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,13.594,,
CYP,Cyprus,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,12.005,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,4.158,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,4.08,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,3.74,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,3.779,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,3.728,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,3.922,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,3.995,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,4.052,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,4.102,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,4.217,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,4.213,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,4.211,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,4.324,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,4.355,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,3.89,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,3.542,,
PER,Peru,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,3.818,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,43.133,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,42.932,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,42.889,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,42.801,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,40.626,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,41.286,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,40.908,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,39.741,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,39.948,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,40.203,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,41.769,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,41.009,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,40.188,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,39.943,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,39.999,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,39.999,,
ROU,Romania,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,39.117,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,15.283,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,15.297,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,15.312,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,15.34,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,7.944,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,8.347,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,8.318,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,8.303,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,8.26,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,8.03,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,7.483,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,7.23,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,7.123,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,7.853,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,6.845,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,6.874,,
GEO,Georgia,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,6.533,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,6.33,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,6.309,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,6.295,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,6.288,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,6.266,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,6.245,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,6.266,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,6.237,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,6.223,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,6.319,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,6.293,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,6.272,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,6.245,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,6.202,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,6.218,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,6.218,,
TJK,Tajikistan,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,6.218,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,24.967,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,24.971,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,24.973,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,24.976,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,24.96,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,24.978,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,24.957,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,25.157,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,25.267,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,25.43,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,25.546,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,25.562,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,25.741,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,26.078,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,26.13,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,26.308,,
AZE,Azerbaijan,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,27.096,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,28.125,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,31.25,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,31.25,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,32.5,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,31.25,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,29.063,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,28.75,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,29.063,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,29.063,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,29.063,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,32.281,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,32.281,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,32.188,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,31.969,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,31.969,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,31.969,,
MLT,Malta,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,32.438,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,41.975,,
KIR,Kiribati,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,41.975,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,34.15,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,33.553,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,32.932,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,32.518,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,32.402,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,30.937,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,30.507,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,30.145,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,30.126,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,30.499,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,30.859,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,31.411,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,32.019,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,33.29,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,33.281,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,33.559,,
BGR,Bulgaria,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,33.502,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,30.847,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,29.008,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,28.29,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,28.048,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,27.942,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,27.905,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,27.9,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,27.797,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,27.782,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,27.926,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,27.881,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,27.85,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,27.805,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,27.986,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,28.476,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,28.528,,
BLR,Belarus,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,28.549,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,11.222,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,10.922,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,10.545,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,10.544,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,10.593,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,10.623,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,10.642,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,10.651,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,10.607,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,10.644,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,10.668,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,10.852,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,10.912,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,10.937,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,10.937,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,10.937,,
KAZ,Kazakhstan,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,10.937,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,17.141,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,17.316,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,17.246,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,17.352,,
